,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Pascal Siakam,37:29,6,12,.500,1,6,.167,5,6,.833,0,3,3,8,1,0,3,2,18,+14
1,OG Anunoby,33:56,10,14,.714,5,7,.714,1,2,.500,1,5,6,3,1,0,2,2,26,+9
2,Dennis Schröder,33:56,6,16,.375,1,9,.111,4,4,1.000,0,0,0,5,0,0,3,2,17,+9
3,Scottie Barnes,32:34,5,11,.455,2,5,.400,1,2,.500,5,5,10,6,1,2,1,1,13,+19
4,Jakob Poeltl,30:34,7,8,.875,0,0,,1,5,.200,4,6,10,3,2,1,1,1,15,+15
5,player,,,,,,,,,,,,,,,,,,,,
6,Gary Trent Jr.,20:30,6,13,.462,4,9,.444,0,0,,0,1,1,2,1,0,0,3,16,-4
7,Precious Achiuwa,17:35,3,4,.750,0,0,,2,2,1.000,3,4,7,4,0,3,2,0,8,-2
8,Malachi Flynn,14:04,0,2,.000,0,2,.000,2,2,1.000,0,1,1,1,1,0,1,1,2,+4
9,Chris Boucher,10:20,1,3,.333,0,1,.000,2,2,1.000,0,1,1,0,1,0,0,1,4,-1
10,Gradey Dick,9:01,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,1,1,2,+2
11,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,,,,,
