,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Trae Young,38:42,.527,.393,.429,.500,3.6,5.3,4.6,45.4,1.3,0.0,31.9,28.6,98,116,-4.4
1,Jalen Johnson,38:10,.446,.389,.222,.556,0.0,24.1,14.0,10.7,2.7,0.0,26.3,17.6,79,104,-4.2
2,Dejounte Murray,36:02,.673,.639,.222,.167,3.9,11.3,8.2,27.4,2.8,0.0,20.6,29.8,116,110,5.8
3,Saddiq Bey,35:10,.400,.214,.714,.571,8.0,5.8,6.7,0.0,0.0,0.0,0.0,11.0,109,119,-5.6
4,Clint Capela,27:18,1.000,1.000,.000,.000,0.0,11.2,6.5,0.0,1.9,0.0,14.3,11.3,158,112,4.2
5,player,,,,,,,,,,,,,,,,
6,Onyeka Okongwu,27:15,.603,.583,.083,.083,15.5,22.5,19.6,0.0,0.0,3.3,13.9,23.4,112,109,-2.4
7,Bogdan Bogdanović,23:55,.761,.714,.571,.286,5.9,12.8,9.9,6.5,2.1,3.8,11.3,16.4,143,109,9.3
8,Garrison Mathews,13:28,1.000,1.000,1.000,.000,21.0,15.2,17.6,0.0,3.8,0.0,40.0,16.4,112,106,8.5
9,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,
10,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,
11,AJ Griffin,Did Not Play,,,,,,,,,,,,,,,
12,Seth Lundy,Did Not Play,,,,,,,,,,,,,,,
13,Patty Mills,Did Not Play,,,,,,,,,,,,,,,
