,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Devin Booker,37:07,.636,.500,.381,.619,2.9,29.1,15.4,37.2,1.3,0.0,7.0,31.5,135,108,10.3
1,Kevin Durant,32:54,.790,.786,.214,.500,0.0,7.3,3.5,34.1,1.4,2.7,10.5,23.6,144,111,12.4
2,Grayson Allen,32:40,.678,.375,.500,1.500,3.3,3.7,3.5,17.0,1.4,0.0,23.1,10.8,128,113,-1.0
3,Jusuf Nurkić,26:29,.371,.333,.167,.111,12.4,27.2,19.4,21.6,3.6,3.3,13.7,33.6,82,101,-9.6
4,Josh Okogie,25:55,.323,.500,.500,3.000,12.6,18.5,15.4,5.4,5.5,3.4,17.7,8.9,84,98,0.9
5,player,,,,,,,,,,,,,,,,
6,Jordan Goodwin,19:17,.509,.417,.500,.333,5.7,18.7,11.9,8.0,0.0,0.0,12.7,16.6,105,113,-7.0
7,Drew Eubanks,17:50,.510,.400,.000,.400,6.1,13.5,9.6,8.8,0.0,9.8,14.5,15.7,104,107,-4.3
8,Keita Bates-Diop,17:47,.621,.583,.333,.167,0.0,20.2,9.6,0.0,2.7,0.0,13.4,17.0,105,107,-0.3
9,Yuta Watanabe,15:19,.694,.750,1.000,1.000,7.1,7.8,7.5,0.0,3.1,0.0,41.0,13.0,82,109,-6.1
10,Nassir Little,14:39,.340,.200,.400,.400,7.4,8.2,7.8,20.0,0.0,0.0,14.5,19.1,86,116,-8.1
11,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,
12,Bol Bol,Did Not Play,,,,,,,,,,,,,,,
13,Saben Lee,Did Not Play,,,,,,,,,,,,,,,
14,Chimezie Metu,Did Not Play,,,,,,,,,,,,,,,
