,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Darius Garland,41:23,.730,.719,.375,.063,0.0,4.3,2.3,27.8,0.0,0.0,23.3,21.9,117,112,2.6
1,Evan Mobley,38:07,.403,.357,.071,.143,8.4,25.7,17.8,3.3,0.0,4.4,16.8,19.8,81,99,-6.6
2,Max Strus,37:06,.625,.625,.563,.000,2.9,24.0,14.4,18.7,0.0,2.3,11.1,20.5,120,101,6.8
3,Donovan Mitchell,33:46,.273,.235,.294,.176,3.2,10.5,7.2,14.5,1.5,0.0,0.0,22.9,77,106,-7.0
4,Jarrett Allen,26:55,.900,.900,.000,.000,11.9,3.3,7.2,18.5,0.0,6.3,16.7,18.8,148,108,11.1
5,player,,,,,,,,,,,,,,,,
6,Georges Niang,23:26,.444,.444,.556,.000,0.0,22.8,12.4,15.8,2.1,0.0,0.0,16.2,108,97,2.2
7,Caris LeVert,21:49,.350,.350,.400,.000,0.0,12.2,6.7,5.7,0.0,0.0,0.0,19.4,81,108,-8.0
8,Isaac Okoro,9:56,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,50,114,-14.1
9,Tristan Thompson,7:29,1.000,1.000,.000,.000,57.0,0.0,25.9,79.8,0.0,0.0,33.3,16.9,167,114,32.1
10,Damian Jones,Did Not Play,,,,,,,,,,,,,,,
11,Sam Merrill,Did Not Play,,,,,,,,,,,,,,,
12,Craig Porter Jr.,Did Not Play,,,,,,,,,,,,,,,
