,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Pascal Siakam,37:29,.615,.542,.500,.500,0.0,10.7,5.0,28.2,1.4,0.0,17.0,20.7,123,121,-0.8
1,OG Anunoby,33:56,.874,.893,.500,.143,3.5,19.6,11.0,14.2,1.5,0.0,11.8,21.9,146,118,9.3
2,Dennis Schröder,33:56,.479,.406,.563,.250,0.0,0.0,0.0,19.9,0.0,0.0,14.5,27.0,100,126,-13.0
3,Scottie Barnes,32:34,.547,.545,.455,.182,18.0,20.5,19.1,24.1,1.6,5.4,7.8,17.4,137,114,6.4
4,Jakob Poeltl,30:34,.735,.875,.000,.625,15.3,26.2,20.4,14.3,3.4,2.9,8.9,16.2,143,111,6.7
5,player,,,,,,,,,,,,,,,,
6,Gary Trent Jr.,20:30,.615,.615,.692,.000,0.0,6.5,3.0,15.6,2.5,0.0,0.0,28.0,131,118,2.4
7,Precious Achiuwa,17:35,.820,.750,.000,.500,20.0,30.3,24.8,30.5,0.0,14.9,29.1,17.2,143,109,14.4
8,Malachi Flynn,14:04,.347,.000,1.000,1.000,0.0,9.5,4.4,7.8,3.7,0.0,25.8,12.2,75,115,-10.6
9,Chris Boucher,10:20,.515,.333,.333,.667,0.0,12.9,6.0,0.0,5.0,0.0,0.0,16.6,120,111,-6.1
10,Gradey Dick,9:01,1.136,,,,0.0,14.8,6.9,0.0,0.0,0.0,53.2,9.2,106,122,-10.6
11,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,
12,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,
13,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
14,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,
