,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Paul George,40:18,.621,.577,.423,.192,0.0,24.5,10.7,16.6,3.9,0.0,3.4,32.6,132,117,10.1
1,Kawhi Leonard,37:53,.476,.429,.214,.286,0.0,7.5,3.2,8.3,7.0,0.0,16.0,22.3,91,113,-0.5
2,James Harden,35:27,.626,.567,.533,.267,0.0,8.0,3.5,19.7,0.0,0.0,5.6,22.6,135,127,1.4
3,Ivica Zubac,26:24,.423,.250,.000,.750,28.9,32.1,30.3,16.3,0.0,3.6,0.0,18.2,135,121,-0.3
4,Russell Westbrook,24:24,.333,.333,.083,.000,4.5,28.9,15.1,20.3,4.3,0.0,20.0,27.7,72,115,-9.9
5,player,,,,,,,,,,,,,,,,
6,Terance Mann,28:13,.000,.000,.000,.000,15.5,10.0,13.1,23.0,0.0,0.0,50.0,3.2,135,127,-1.6
7,Norman Powell,25:57,.761,.714,.429,.714,0.0,5.4,2.4,6.2,0.0,0.0,0.0,16.0,164,127,1.0
8,P.J. Tucker,21:22,1.000,1.000,1.000,.000,10.2,19.8,14.4,0.0,0.0,0.0,25.0,8.4,145,126,1.7
9,Kobe Brown,Did Not Play,,,,,,,,,,,,,,,
10,Amir Coffey,Did Not Play,,,,,,,,,,,,,,,
11,Moussa Diabaté,Did Not Play,,,,,,,,,,,,,,,
12,Bones Hyland,Did Not Play,,,,,,,,,,,,,,,
