,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Nikola Jokić,37:07,9,32,.281,2,7,.286,2,2,1.000,5,10,15,10,1,0,4,2,22,+1
1,Kentavious Caldwell-Pope,34:10,1,4,.250,1,3,.333,0,0,,0,1,1,3,1,0,0,1,3,+2
2,Michael Porter Jr.,33:34,7,8,.875,4,5,.800,0,0,,3,6,9,0,0,1,2,2,18,+4
3,Aaron Gordon,31:15,4,9,.444,0,0,,0,0,,2,4,6,2,2,0,0,2,8,+6
4,Jamal Murray,29:11,10,18,.556,2,7,.286,1,1,1.000,0,0,0,6,1,1,1,4,23,+2
5,player,,,,,,,,,,,,,,,,,,,,
6,Reggie Jackson,18:49,4,10,.400,3,4,.750,3,4,.750,0,1,1,3,1,0,2,1,14,-11
7,Peyton Watson,16:18,0,3,.000,0,2,.000,2,2,1.000,0,3,3,3,1,1,1,1,2,-15
8,Christian Braun,15:59,4,6,.667,0,1,.000,0,0,,1,4,5,0,0,1,0,3,8,-17
9,Julian Strawther,12:53,0,2,.000,0,2,.000,0,0,,0,1,1,2,0,0,1,4,0,-9
10,DeAndre Jordan,10:44,2,6,.333,0,0,,0,0,,3,2,5,0,0,1,0,0,4,-8
11,Collin Gillespie,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Justin Holiday,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Braxton Key,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Zeke Nnaji,Did Not Play,,,,,,,,,,,,,,,,,,,
