,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Pascal Siakam,5:00,0,2,.000,0,1,.000,0,2,.000,0,0,0,0,0,0,0,0,0,-1
1,Scottie Barnes,5:00,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,-1
2,Dennis Schröder,5:00,1,2,.500,1,1,1.000,0,0,,0,0,0,2,0,0,0,0,3,-1
3,OG Anunoby, ,,,,,,,,,,,,,,,,,,,
4,Jakob Poeltl, ,,,,,,,,,,,,,,,,,,,
5,player,,,,,,,,,,,,,,,,,,,,
6,Gary Trent Jr.,5:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1
7,Precious Achiuwa, ,,,,,,,,,,,,,,,,,,,
8,Jalen McDaniels, ,,,,,,,,,,,,,,,,,,,
9,Chris Boucher,5:00,1,1,1.000,0,0,,2,2,1.000,1,3,4,0,0,0,0,1,4,-1
10,Gradey Dick, ,,,,,,,,,,,,,,,,,,,
11,Malachi Flynn, ,,,,,,,,,,,,,,,,,,,
12,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,,,,,
