,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Maxey,40:18,.607,.500,.462,.462,0.0,10.8,5.8,25.7,2.4,0.0,11.3,18.2,134,120,2.1
1,Tobias Harris,38:21,.694,.675,.250,.100,3.3,25.6,15.3,17.9,1.3,0.0,4.6,23.7,143,117,7.3
2,Joel Embiid,36:33,.671,.553,.158,.579,6.9,14.9,11.2,35.2,2.7,0.0,14.4,31.7,135,118,9.7
3,De'Anthony Melton,35:58,.504,.500,.538,.154,3.5,9.1,6.5,18.4,2.7,2.4,17.8,19.5,102,119,-1.5
4,Robert Covington,20:25,.750,.750,.500,.000,24.7,16.0,20.1,18.4,2.4,4.2,20.0,10.2,154,115,8.2
5,player,,,,,,,,,,,,,,,,
6,Jaden Springer,22:12,.508,.429,.286,.286,17.1,0.0,7.9,11.8,2.2,7.7,27.6,20.4,98,120,-3.6
7,Danuel House Jr.,18:22,.751,.688,.500,.375,6.9,11.9,9.6,8.7,0.0,0.0,9.7,23.4,143,125,2.8
8,Patrick Beverley,14:12,.532,.000,1.000,2.000,0.0,15.4,8.2,7.9,0.0,0.0,0.0,5.5,150,123,-8.9
9,Paul Reed,11:27,.333,.333,.000,.000,11.0,9.5,10.2,0.0,0.0,0.0,0.0,10.9,97,126,-12.1
10,Marcus Morris,2:11,,,,,0.0,50.0,26.8,0.0,0.0,0.0,,0.0,0,110,-11.7
11,Mo Bamba,Did Not Play,,,,,,,,,,,,,,,
12,Furkan Korkmaz,Did Not Play,,,,,,,,,,,,,,,
13,KJ Martin,Did Not Play,,,,,,,,,,,,,,,
