,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Malik Beasley,23:15,3,6,.500,2,5,.400,2,2,1.000,0,4,4,2,1,0,1,4,10,-2
1,Damian Lillard,18:34,3,10,.300,1,5,.200,3,3,1.000,0,4,4,4,0,0,1,0,10,-4
2,Giannis Antetokounmpo,18:08,5,9,.556,0,2,.000,3,5,.600,1,2,3,3,2,0,2,2,13,-13
3,Brook Lopez,18:02,3,9,.333,1,2,.500,0,0,,1,6,7,1,0,1,0,1,7,+2
4,Andre Jackson Jr.,2:02,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,2,0,+3
5,player,,,,,,,,,,,,,,,,,,,,
6,Pat Connaughton,17:10,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,0
7,Bobby Portis,11:50,5,7,.714,1,1,1.000,0,0,,2,3,5,0,0,0,1,0,11,+7
8,A.J. Green,5:33,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-5
9,Cameron Payne,5:26,3,5,.600,3,4,.750,0,0,,0,0,0,1,0,0,0,0,9,+2
10,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,,,,,
11,MarJon Beauchamp,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,,,,,
13,TyTy Washington Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
