,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Shaedon Sharpe,42:11,7,15,.467,3,6,.500,2,2,1.000,0,3,3,4,0,0,7,4,19,-10
1,Jerami Grant,40:47,8,17,.471,3,6,.500,4,5,.800,0,5,5,1,0,1,2,3,23,-15
2,Deandre Ayton,33:56,6,10,.600,0,0,,0,0,,0,7,7,0,0,2,2,2,12,-17
3,Skylar Mays,32:41,7,13,.538,0,4,.000,1,2,.500,0,4,4,12,0,0,1,2,15,-1
4,Matisse Thybulle,19:55,5,9,.556,4,8,.500,0,0,,0,2,2,3,1,2,0,2,14,-6
5,player,,,,,,,,,,,,,,,,,,,,
6,Toumani Camara,23:30,1,3,.333,0,2,.000,0,0,,4,2,6,2,0,1,2,5,2,0
7,Jabari Walker,17:34,4,7,.571,0,2,.000,0,0,,0,4,4,1,1,1,0,3,8,+7
8,Duop Reath,14:04,4,10,.400,3,8,.375,0,0,,0,3,3,3,0,1,0,3,11,+11
9,Jamaree Bouyea,12:22,3,6,.500,0,1,.000,0,0,,1,3,4,3,0,0,1,0,6,-3
10,Kris Murray,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+4
11,Moses Brown,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Justin Minaya,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Rayan Rupert,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Ish Wainright,Did Not Play,,,,,,,,,,,,,,,,,,,
