,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Gordon Hayward,33:55,10,17,.588,1,2,.500,2,2,1.000,1,5,6,3,0,2,1,3,23,-3
1,P.J. Washington,33:17,6,13,.462,1,1,1.000,2,2,1.000,1,2,3,4,1,2,1,0,15,-13
2,Terry Rozier,31:11,7,14,.500,3,5,.600,5,5,1.000,0,6,6,3,0,1,0,0,22,0
3,LaMelo Ball,30:59,4,15,.267,2,7,.286,1,1,1.000,1,1,2,11,2,0,6,5,11,-15
4,Mark Williams,30:03,9,12,.750,0,0,,9,9,1.000,4,3,7,1,2,2,3,2,27,-3
5,player,,,,,,,,,,,,,,,,,,,,
6,Brandon Miller,33:50,4,7,.571,0,2,.000,2,2,1.000,1,2,3,1,0,1,0,4,10,+17
7,Nick Richards,17:56,4,4,1.000,0,0,,2,2,1.000,3,7,10,0,0,2,1,1,10,+4
8,JT Thor,14:43,3,3,1.000,1,1,1.000,0,0,,1,3,4,0,0,0,0,1,7,+14
9,Théo Maledon,14:05,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,1,4,0,+4
10,Amari Bailey,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Leaky Black,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Miles Bridges,Not With Team,,,,,,,,,,,,,,,,,,,
13,Bryce McGowens,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Ish Smith,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Nick Smith Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
