,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Victor Wembanyama,35:09,8,18,.444,1,6,.167,5,5,1.000,2,7,9,4,1,2,6,2,22,+2
1,Keldon Johnson,34:04,8,13,.615,3,7,.429,3,5,.600,4,8,12,4,2,0,3,3,22,+5
2,Jeremy Sochan,32:58,3,7,.429,1,2,.500,0,0,,3,3,6,4,0,0,2,2,7,+1
3,Zach Collins,30:30,2,12,.167,0,7,.000,2,2,1.000,3,5,8,6,0,0,3,3,6,-7
4,Malaki Branham,18:50,3,9,.333,0,5,.000,0,0,,0,0,0,1,1,0,1,2,6,-8
5,player,,,,,,,,,,,,,,,,,,,,
6,Devin Vassell,27:21,10,19,.526,4,10,.400,0,0,,1,3,4,1,1,0,2,2,24,-9
7,Doug McDermott,19:16,3,6,.500,1,3,.333,0,0,,1,0,1,4,3,0,0,0,7,-1
8,Cedi Osman,17:52,5,11,.455,1,6,.167,0,0,,1,0,1,0,0,0,1,3,11,-3
9,Tre Jones,16:57,3,5,.600,1,1,1.000,0,0,,0,5,5,2,2,0,1,1,7,-10
10,Charles Bassey,7:03,0,0,,0,0,,0,0,,0,0,0,2,0,1,0,0,0,0
11,Julian Champagnie,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,,,,,
