,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kevin Durant,36:38,10,15,.667,3,5,.600,5,9,.556,0,6,6,1,0,2,3,3,28,-17
1,Devin Booker,35:14,10,19,.526,5,7,.714,6,6,1.000,1,8,9,13,0,0,5,4,31,-2
2,Grayson Allen,33:15,6,10,.600,4,5,.800,0,0,,1,1,2,4,0,0,2,1,16,-10
3,Jusuf Nurkić,18:34,2,5,.400,1,3,.333,2,2,1.000,1,2,3,2,1,0,2,3,7,-5
4,Josh Okogie,12:09,0,2,.000,0,1,.000,0,0,,0,1,1,0,2,0,0,0,0,-4
5,player,,,,,,,,,,,,,,,,,,,,
6,Drew Eubanks,26:38,5,9,.556,0,0,,3,3,1.000,1,4,5,1,0,1,1,1,13,-9
7,Yuta Watanabe,26:01,1,5,.200,0,4,.000,1,2,.500,0,4,4,1,0,0,0,1,3,0
8,Eric Gordon,24:13,3,5,.600,1,2,.500,0,0,,0,1,1,1,1,1,0,1,7,-2
9,Keita Bates-Diop,17:45,5,7,.714,1,3,.333,2,4,.500,0,2,2,0,0,0,0,1,13,+7
10,Jordan Goodwin,9:33,1,3,.333,1,2,.500,0,0,,1,0,1,3,1,0,1,0,3,-13
11,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Bol Bol,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Saben Lee,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Nassir Little,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Chimezie Metu,Did Not Play,,,,,,,,,,,,,,,,,,,
