,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kyle Kuzma,35:51,.432,.413,.435,.130,8.0,33.5,19.3,9.6,1.3,0.0,0.0,28.6,100,105,-4.7
1,Jordan Poole,35:45,.501,.435,.522,.391,0.0,13.4,6.0,9.2,1.3,3.1,15.6,37.7,89,107,-7.5
2,Daniel Gafford,28:20,.753,.750,.000,1.500,13.6,29.6,20.7,0.0,0.0,7.7,13.1,11.4,147,103,-2.3
3,Tyus Jones,27:33,.583,.583,.667,.000,7.0,0.0,3.9,39.0,3.4,0.0,0.0,18.4,143,106,8.3
4,Deni Avdija,27:26,.625,.625,.375,.000,7.0,17.5,11.7,10.6,3.5,0.0,11.1,13.9,124,103,0.5
5,player,,,,,,,,,,,,,,,,
6,Corey Kispert,31:42,.762,.750,.714,.071,0.0,11.4,5.0,5.4,0.0,0.0,12.2,21.9,125,112,1.3
7,Delon Wright,20:27,.258,.000,.333,.667,0.0,11.7,5.2,41.1,4.6,5.3,20.5,10.1,104,97,3.2
8,Bilal Coulibaly,14:13,.000,.000,.500,.000,0.0,8.4,3.8,0.0,0.0,7.7,33.3,8.9,0,107,-15.8
9,Mike Muscala,11:07,1.000,1.000,.000,.000,0.0,32.4,14.4,24.2,0.0,0.0,0.0,3.8,216,109,1.9
10,Danilo Gallinari,7:36,.727,.667,.333,.333,0.0,0.0,0.0,23.1,6.2,0.0,0.0,19.1,156,99,12.0
11,Patrick Baldwin Jr.,Did Not Play,,,,,,,,,,,,,,,
12,Jared Butler,Did Not Play,,,,,,,,,,,,,,,
13,Anthony Gill,Did Not Play,,,,,,,,,,,,,,,
14,Eugene Omoruyi,Did Not Play,,,,,,,,,,,,,,,
15,Ryan Rollins,Did Not Play,,,,,,,,,,,,,,,
