,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jerami Grant,38:29,.633,.625,.200,.150,2.7,11.1,6.9,3.9,0.0,0.0,0.0,23.2,133,131,-0.1
1,Anfernee Simons,35:22,.682,.636,.364,.227,5.9,18.1,11.9,27.7,2.6,0.0,11.0,32.2,133,124,10.2
2,Shaedon Sharpe,31:42,.421,.357,.429,.429,0.0,6.7,3.3,6.9,0.0,0.0,19.4,13.6,79,132,-11.7
3,Deandre Ayton,27:26,.595,.600,.000,.400,11.4,27.2,19.2,8.4,3.4,0.0,14.5,10.5,127,120,0.0
4,Toumani Camara,19:47,.508,.429,.571,.286,0.0,16.2,8.0,6.1,2.3,0.0,0.0,16.7,114,125,-4.0
5,player,,,,,,,,,,,,,,,,
6,Malcolm Brogdon,24:14,.643,.643,.571,.000,0.0,8.8,4.4,10.1,1.9,0.0,12.5,13.8,120,128,-5.1
7,Scoot Henderson,24:05,.597,.550,.100,.200,0.0,13.3,6.6,10.8,0.0,4.0,21.6,24.1,99,128,-6.3
8,Matisse Thybulle,19:00,.417,.417,.667,.000,5.5,16.8,11.1,0.0,4.9,5.1,14.3,15.4,83,116,-0.2
9,Duop Reath,15:07,.491,.333,.333,.556,20.7,14.1,17.4,8.5,0.0,0.0,0.0,31.0,123,131,-1.1
10,Jabari Walker,4:45,.000,.000,1.000,.000,0.0,44.9,22.2,0.0,0.0,0.0,0.0,8.8,0,123,-12.7
11,Moses Brown,Did Not Play,,,,,,,,,,,,,,,
12,Skylar Mays,Did Not Play,,,,,,,,,,,,,,,
13,Kris Murray,Did Not Play,,,,,,,,,,,,,,,
14,Ish Wainright,Did Not Play,,,,,,,,,,,,,,,
