,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Deni Avdija,33:51,9,18,.500,3,5,.600,0,4,.000,2,11,13,6,1,1,1,2,21,+13
1,Tyus Jones,31:21,6,9,.667,0,0,,0,0,,1,3,4,6,0,0,0,0,12,-12
2,Kyle Kuzma,30:59,11,22,.500,4,10,.400,0,0,,1,7,8,2,0,1,2,1,26,-9
3,Jordan Poole,24:41,2,6,.333,1,4,.250,0,0,,0,0,0,5,0,0,1,4,5,-16
4,Daniel Gafford,16:51,1,4,.250,0,0,,2,2,1.000,1,4,5,0,1,0,1,4,4,-15
5,player,,,,,,,,,,,,,,,,,,,,
6,Mike Muscala,31:09,4,9,.444,3,7,.429,0,0,,0,3,3,3,0,2,0,3,11,+21
7,Bilal Coulibaly,19:32,2,3,.667,0,0,,0,0,,2,4,6,2,0,0,1,3,4,+7
8,Landry Shamet,17:56,3,7,.429,1,4,.250,1,1,1.000,0,1,1,2,1,0,0,0,8,+8
9,Corey Kispert,17:01,6,10,.600,3,7,.429,0,0,,0,0,0,0,0,0,0,2,15,+15
10,Delon Wright,16:39,2,3,.667,0,1,.000,0,0,,1,2,3,2,2,1,0,0,4,+18
11,Patrick Baldwin Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jared Butler,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Johnny Davis,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Anthony Gill,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Eugene Omoruyi,Did Not Play,,,,,,,,,,,,,,,,,,,
