,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Aaron Gordon,39:09,.457,.500,.286,.214,2.7,19.5,10.9,6.4,1.2,0.0,0.0,16.4,98,113,-5.8
1,Nikola Jokić,36:10,.586,.525,.400,.250,5.8,42.2,23.6,70.8,1.3,2.0,15.3,30.4,126,109,20.2
2,Kentavious Caldwell-Pope,34:52,.571,.571,.571,.000,0.0,3.1,1.5,25.7,1.4,4.2,0.0,8.4,144,110,6.1
3,Reggie Jackson,33:19,.583,.583,.583,.000,3.1,3.3,3.2,11.3,0.0,0.0,25.0,20.2,89,118,-8.0
4,Michael Porter Jr.,32:53,.623,.643,.429,.071,9.5,26.5,17.8,0.0,0.0,0.0,0.0,18.4,125,116,-0.4
5,player,,,,,,,,,,,,,,,,
6,Christian Braun,29:42,.643,.658,.263,.053,7.0,25.7,16.2,16.6,0.0,0.0,0.0,27.5,130,116,9.1
7,Peyton Watson,11:25,.387,.333,.333,.667,18.3,9.6,14.0,9.8,0.0,0.0,34.0,21.6,76,116,-14.8
8,Jalen Pickett,9:40,.000,.000,1.000,.000,0.0,11.3,5.5,10.6,0.0,0.0,33.3,13.0,21,116,-21.7
9,Julian Strawther,8:30,.250,.250,.750,.000,0.0,0.0,0.0,13.7,5.6,0.0,0.0,19.8,68,104,-10.2
10,Zeke Nnaji,4:18,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,29.3,0,114,-46.6
11,Collin Gillespie,Did Not Play,,,,,,,,,,,,,,,
12,Justin Holiday,Did Not Play,,,,,,,,,,,,,,,
13,DeAndre Jordan,Did Not Play,,,,,,,,,,,,,,,
14,Braxton Key,Did Not Play,,,,,,,,,,,,,,,
