,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Michael Porter Jr.,37:49,.660,.650,.350,.050,3.0,19.3,11.4,7.7,0.0,2.0,4.7,24.3,132,114,5.7
1,Nikola Jokić,36:23,.551,.500,.300,.200,9.2,28.7,19.3,33.8,0.0,6.2,21.6,32.7,108,108,6.4
2,Jamal Murray,35:39,.580,.580,.360,.000,0.0,20.5,10.6,48.0,2.9,0.0,10.7,33.6,122,109,11.7
3,Aaron Gordon,31:55,.619,.625,.250,.250,0.0,13.1,6.8,11.4,3.2,2.3,10.1,13.3,122,108,2.5
4,Justin Holiday,22:19,1.000,1.000,.000,.000,5.0,0.0,2.4,4.8,0.0,0.0,0.0,1.9,214,120,-9.2
5,player,,,,,,,,,,,,,,,,
6,Reggie Jackson,26:16,.438,.438,.500,.000,12.7,4.0,8.2,13.2,0.0,0.0,0.0,13.0,127,120,-3.7
7,Peyton Watson,24:45,.417,.417,.500,.000,4.5,12.6,8.7,9.0,0.0,0.0,14.3,12.1,96,117,-7.4
8,Christian Braun,13:29,.500,.500,.333,.000,8.3,0.0,4.0,8.2,0.0,5.6,0.0,9.5,135,116,1.5
9,DeAndre Jordan,11:25,.500,.500,.000,.000,39.1,36.6,37.8,12.2,0.0,0.0,0.0,22.5,137,111,-0.1
10,Collin Gillespie,Did Not Play,,,,,,,,,,,,,,,
11,Jay Huff,Did Not Play,,,,,,,,,,,,,,,
12,Zeke Nnaji,Did Not Play,,,,,,,,,,,,,,,
13,Julian Strawther,Did Not Play,,,,,,,,,,,,,,,
