,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,James Harden,42:23,6,12,.500,5,6,.833,11,12,.917,2,5,7,15,1,4,4,3,28,+12
1,Kawhi Leonard,39:22,9,16,.563,2,4,.500,7,9,.778,3,5,8,2,1,1,2,2,27,-1
2,Ivica Zubac,30:18,5,10,.500,0,0,,0,0,,3,5,8,2,0,2,3,5,10,-3
3,Amir Coffey,29:29,6,15,.400,4,11,.364,2,3,.667,1,3,4,1,0,0,1,2,18,+5
4,Terance Mann,20:07,1,5,.200,0,4,.000,0,0,,1,2,3,2,1,0,0,1,2,-22
5,player,,,,,,,,,,,,,,,,,,,,
6,Norman Powell,36:09,9,13,.692,1,4,.250,2,2,1.000,0,5,5,2,1,0,1,3,21,+20
7,Russell Westbrook,19:19,4,7,.571,1,2,.500,0,0,,0,4,4,2,0,1,2,0,9,+7
8,Daniel Theis,15:37,0,2,.000,0,1,.000,4,4,1.000,0,1,1,1,1,1,0,2,4,+8
9,Kobe Brown,7:14,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,2,2,+14
10,Brandon Boston Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Bones Hyland,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Xavier Moon,Did Not Play,,,,,,,,,,,,,,,,,,,
13,P.J. Tucker,Did Not Play,,,,,,,,,,,,,,,,,,,
