,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Scottie Barnes,48:09,8,15,.533,3,5,.600,0,1,.000,3,4,7,9,0,1,3,3,19,+4
1,RJ Barrett,43:24,9,16,.563,2,5,.400,3,4,.750,1,6,7,4,1,1,4,3,23,-13
2,Immanuel Quickley,42:37,7,20,.350,2,9,.222,1,2,.500,1,2,3,11,1,0,1,1,17,-1
3,Gary Trent Jr.,39:30,6,15,.400,4,8,.500,0,0,,0,6,6,0,2,0,1,2,16,-9
4,Jakob Poeltl,33:20,8,9,.889,0,0,,3,4,.750,3,9,12,3,0,2,2,5,19,-6
5,player,,,,,,,,,,,,,,,,,,,,
6,Dennis Schröder,35:57,5,16,.313,3,6,.500,6,6,1.000,2,6,8,4,1,0,0,1,19,-23
7,Thaddeus Young,18:57,3,4,.750,0,1,.000,0,0,,1,4,5,4,1,1,0,1,6,+2
8,Bruce Brown,17:43,0,4,.000,0,1,.000,2,2,1.000,0,0,0,2,0,0,0,0,2,+2
9,Gradey Dick,10:23,2,2,1.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,6,+4
10,Chris Boucher,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,
