,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anthony Edwards,40:22,.620,.575,.250,.200,0.0,10.8,5.7,16.9,1.3,0.0,15.5,29.9,112,113,1.3
1,Karl-Anthony Towns,38:57,.567,.467,.267,.533,3.2,25.2,14.8,22.7,1.3,2.8,9.7,24.6,122,108,7.5
2,Rudy Gobert,36:25,.932,1.000,.000,.167,13.5,41.9,28.6,4.1,1.4,3.0,31.8,12.1,130,103,6.2
3,Nickeil Alexander-Walker,35:02,.466,.417,.583,.167,0.0,6.2,3.3,11.9,3.0,0.0,7.2,18.5,102,110,-0.8
4,Jaden McDaniels,31:06,.636,.636,.455,.000,11.9,0.0,5.6,5.0,1.7,0.0,0.0,16.5,142,115,2.9
5,player,,,,,,,,,,,,,,,,
6,Naz Reid,20:38,.450,.450,.500,.000,0.0,26.4,14.0,14.1,0.0,0.0,16.7,27.2,84,113,-2.7
7,Kyle Anderson,17:20,.250,.250,.000,.000,7.1,12.6,10.0,22.3,3.0,0.0,0.0,10.8,104,109,-0.4
8,Jordan McLaughlin,14:00,1.250,1.250,.500,.000,0.0,0.0,0.0,13.0,0.0,0.0,20.0,16.7,177,118,10.5
9,Troy Brown Jr.,6:10,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0,119,-15.7
10,Luka Garza,Did Not Play,,,,,,,,,,,,,,,
11,Shake Milton,Did Not Play,,,,,,,,,,,,,,,
12,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,
