,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Trae Young,42:03,.566,.522,.391,.435,0.0,9.2,4.7,40.3,1.2,2.2,15.4,35.3,105,116,2.6
1,Jalen Johnson,40:17,.500,.500,.333,.000,2.5,23.9,13.5,15.4,0.0,2.3,20.0,17.0,90,113,-6.3
2,Dejounte Murray,40:06,.492,.450,.100,.500,0.0,14.4,7.4,8.8,0.0,0.0,10.9,31.3,91,118,-8.0
3,Saddiq Bey,38:12,.656,.600,.400,.500,2.7,15.1,9.1,7.9,1.3,0.0,0.0,14.6,139,115,3.1
4,Clint Capela,36:26,.291,.333,.000,.333,11.2,21.2,16.3,0.0,4.1,5.1,12.7,9.9,79,103,-5.2
5,player,,,,,,,,,,,,,,,,
6,Onyeka Okongwu,31:46,.644,.833,.667,.667,3.2,15.2,9.4,12.9,0.0,14.6,0.0,5.6,145,108,3.9
7,Bogdan Bogdanović,26:02,.529,.529,.529,.000,3.9,7.4,5.7,7.3,7.7,0.0,0.0,29.9,107,102,8.1
8,Wesley Matthews,8:30,,,,,0.0,11.3,5.8,0.0,0.0,10.9,,0.0,0,112,-2.7
9,Garrison Mathews,1:38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-8.5
10,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,
11,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,
12,AJ Griffin,Did Not Play,,,,,,,,,,,,,,,
13,Seth Lundy,Did Not Play,,,,,,,,,,,,,,,
14,Patty Mills,Did Not Play,,,,,,,,,,,,,,,
