,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Giannis Antetokounmpo,34:42,.621,.614,.136,.636,9.9,19.1,15.2,11.5,0.0,0.0,9.6,37.2,121,113,4.6
1,Damian Lillard,32:00,.313,.206,.529,.294,7.1,2.6,4.5,20.0,0.0,0.0,20.7,31.3,75,123,-15.9
2,Brook Lopez,28:58,.590,.625,.750,.375,0.0,14.3,8.3,0.0,0.0,8.6,17.7,16.2,95,111,-2.0
3,Malik Beasley,20:59,.750,.750,1.000,.000,5.4,3.9,4.6,0.0,0.0,0.0,0.0,11.8,159,122,1.4
4,Khris Middleton,19:21,.650,.650,.500,.000,5.9,21.4,14.9,18.3,2.6,0.0,16.7,25.7,116,105,4.1
5,player,,,,,,,,,,,,,,,,
6,Pat Connaughton,28:44,.694,.500,1.000,1.000,4.0,20.2,13.4,20.7,1.7,0.0,0.0,6.2,184,108,5.7
7,Bobby Portis,25:28,.873,.850,.600,.200,9.0,26.0,18.8,13.1,0.0,3.2,0.0,17.7,185,107,16.5
8,MarJon Beauchamp,19:45,.571,.571,.571,.000,5.8,16.8,12.2,14.0,2.5,4.2,12.5,16.8,119,106,6.8
9,Cameron Payne,17:22,.000,.000,1.000,.000,0.0,0.0,0.0,32.9,0.0,0.0,50.0,9.5,67,125,-11.3
10,Andre Jackson Jr.,12:41,.625,.625,.750,.000,18.0,6.5,11.4,0.0,0.0,0.0,0.0,13.1,148,121,0.9
11,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,
12,A.J. Green,Did Not Play,,,,,,,,,,,,,,,
13,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,
14,TyTy Washington Jr.,Did Not Play,,,,,,,,,,,,,,,
15,Lindell Wigginton,Did Not Play,,,,,,,,,,,,,,,
