,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Bruce Brown,33:27,.520,.531,.125,.188,14.3,26.6,18.6,27.3,4.4,0.0,10.4,24.2,114,114,6.9,Indiana Pacers,Denver Nuggets,2024-01-14
1,Andrew Nembhard,28:45,.564,.500,.125,.750,3.3,6.2,4.3,32.2,0.0,0.0,15.8,18.4,118,126,-0.7,Indiana Pacers,Denver Nuggets,2024-01-14
2,Buddy Hield,28:00,.576,.538,.692,.154,0.0,12.7,4.5,5.2,3.5,0.0,6.7,22.2,112,117,1.1,Indiana Pacers,Denver Nuggets,2024-01-14
3,Myles Turner,25:35,.487,.455,.364,.273,3.8,20.8,9.7,5.6,3.8,3.7,19.6,25.1,84,112,-7.5,Indiana Pacers,Denver Nuggets,2024-01-14
4,Jalen Smith,25:20,.538,.571,.143,.143,7.6,7.0,7.4,16.0,0.0,0.0,0.0,12.3,130,125,-1.4,Indiana Pacers,Denver Nuggets,2024-01-14
6,Obi Toppin,25:28,1.100,1.100,.600,.000,0.0,20.9,7.3,5.3,1.9,0.0,0.0,8.2,209,120,7.4,Indiana Pacers,Denver Nuggets,2024-01-14
7,Bennedict Mathurin,21:36,.536,.389,.333,.556,4.4,16.5,8.7,12.2,0.0,0.0,15.2,25.6,106,124,-5.5,Indiana Pacers,Denver Nuggets,2024-01-14
8,Isaiah Jackson,19:35,.667,.667,.000,.000,14.7,36.3,22.3,8.7,5.0,0.0,18.2,23.5,113,112,3.0,Indiana Pacers,Denver Nuggets,2024-01-14
9,T.J. McConnell,19:15,.253,.222,.222,.222,5.0,9.2,6.5,32.8,0.0,0.0,9.2,23.7,78,125,-10.9,Indiana Pacers,Denver Nuggets,2024-01-14
10,Jordan Nwora,12:55,.300,.300,.800,.000,0.0,13.8,4.8,9.5,3.8,0.0,0.0,16.2,78,117,-5.2,Indiana Pacers,Denver Nuggets,2024-01-14
11,Kendall Brown,0:0,Indiana Pacers,Denver Nuggets,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,James Johnson,0:0,Indiana Pacers,Denver Nuggets,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Ben Sheppard,0:0,Indiana Pacers,Denver Nuggets,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Oscar Tshiebwe,0:0,Indiana Pacers,Denver Nuggets,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jarace Walker,0:0,Indiana Pacers,Denver Nuggets,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
