,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jamal Murray,36:55,.453,.447,.368,.105,0.0,7.4,4.1,48.0,0.0,4.3,13.1,28.7,104,110,3.4
1,Nikola Jokić,35:14,.742,.781,.188,.313,3.3,23.1,14.5,48.9,0.0,4.5,5.2,25.3,152,102,18.9
2,Kentavious Caldwell-Pope,33:16,.800,.800,.800,.000,0.0,8.2,4.6,0.0,1.5,4.7,28.6,9.8,93,105,-2.3
3,Aaron Gordon,33:12,.763,.833,.000,.333,10.6,10.9,10.8,8.9,0.0,0.0,17.9,23.4,122,110,0.5
4,Michael Porter Jr.,18:36,.500,.500,.750,.000,0.0,4.9,2.7,13.1,0.0,4.2,11.1,22.4,94,109,-4.2
5,player,,,,,,,,,,,,,,,,
6,Christian Braun,30:01,.563,.563,.250,.000,3.9,21.1,13.6,7.9,1.7,0.0,11.1,13.9,108,103,-0.5
7,Reggie Jackson,18:46,.311,.333,.500,.167,6.2,14.5,10.9,6.1,0.0,0.0,13.4,18.4,69,108,-15.2
8,Peyton Watson,15:01,.512,.500,.250,.500,0.0,12.1,6.8,0.0,0.0,5.2,0.0,15.1,102,108,-3.7
9,Zeke Nnaji,12:46,.904,1.000,.000,1.500,9.2,14.2,12.0,0.0,7.8,0.0,0.0,12.1,188,93,11.7
10,Julian Strawther,6:13,.500,.500,.500,.000,0.0,29.1,16.4,0.0,0.0,0.0,0.0,29.8,93,103,-6.8
11,Collin Gillespie,Did Not Play,,,,,,,,,,,,,,,
12,Justin Holiday,Did Not Play,,,,,,,,,,,,,,,
13,DeAndre Jordan,Did Not Play,,,,,,,,,,,,,,,
14,Jalen Pickett,Did Not Play,,,,,,,,,,,,,,,
15,Hunter Tyson,Did Not Play,,,,,,,,,,,,,,,
