,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Domantas Sabonis,39:19,9,11,.818,1,1,1.000,2,4,.500,2,10,12,11,0,1,2,2,21,-2
1,De'Aaron Fox,36:46,12,24,.500,6,10,.600,3,5,.600,1,1,2,6,2,0,1,2,33,+6
2,Keegan Murray,35:18,7,12,.583,3,5,.600,1,2,.500,1,3,4,3,1,1,1,3,18,-9
3,Harrison Barnes,34:05,3,9,.333,2,6,.333,0,0,,0,3,3,3,0,0,2,2,8,-11
4,Kevin Huerter,25:57,4,9,.444,2,6,.333,0,0,,0,3,3,2,2,1,0,4,10,-1
5,player,,,,,,,,,,,,,,,,,,,,
6,Malik Monk,29:05,5,16,.313,2,7,.286,1,1,1.000,0,3,3,8,0,1,5,2,13,-12
7,Sasha Vezenkov,17:41,6,9,.667,2,3,.667,0,0,,1,1,2,1,1,0,1,1,14,+7
8,Trey Lyles,13:55,0,2,.000,0,2,.000,0,0,,0,2,2,0,1,0,0,1,0,+9
9,Alex Len,7:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,3,0,+3
10,Chris Duarte,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Kessler Edwards,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Keon Ellis,Did Not Play,,,,,,,,,,,,,,,,,,,
13,JaVale McGee,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Davion Mitchell,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Juan Toscano-Anderson,Did Not Play,,,,,,,,,,,,,,,,,,,
