,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Trae Young,36:25,5,18,.278,1,5,.200,11,11,1.000,1,3,4,11,1,0,7,1,22,-18
1,Jalen Johnson,33:57,6,15,.400,0,4,.000,1,2,.500,6,6,12,5,3,1,0,2,13,-16
2,Dejounte Murray,32:58,7,16,.438,6,9,.667,9,10,.900,2,2,4,6,1,0,3,4,29,-3
3,De'Andre Hunter,32:58,2,13,.154,1,7,.143,3,4,.750,0,2,2,0,0,0,0,2,8,-3
4,Clint Capela,21:27,2,5,.400,0,0,,2,4,.500,6,6,12,0,1,2,1,2,6,-10
5,player,,,,,,,,,,,,,,,,,,,,
6,Bogdan Bogdanović,26:37,7,14,.500,3,8,.375,0,0,,0,2,2,3,2,0,0,1,17,+3
7,Saddiq Bey,26:17,6,11,.545,3,6,.500,0,0,,4,4,8,2,0,0,2,1,15,+6
8,Onyeka Okongwu,25:14,3,8,.375,0,1,.000,1,1,1.000,6,8,14,0,0,0,2,3,7,+1
9,Garrison Mathews,4:07,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-5
10,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,,,,,
12,AJ Griffin,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Mouhamed Gueye,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Patty Mills,Did Not Play,,,,,,,,,,,,,,,,,,,
