,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paul George,40:18,13,26,.500,4,11,.364,5,5,1.000,0,7,7,3,3,0,1,4,35,-5
1,Kawhi Leonard,37:53,5,14,.357,2,3,.667,3,4,.750,0,2,2,2,5,0,3,1,15,0
2,James Harden,35:27,7,15,.467,3,8,.375,4,4,1.000,0,2,2,4,0,0,1,3,21,-3
3,Ivica Zubac,26:24,2,8,.250,0,0,,5,6,.833,7,6,13,3,0,1,0,4,9,-3
4,Russell Westbrook,24:24,4,12,.333,0,1,.000,0,0,,1,5,6,3,2,0,3,3,8,+1
5,player,,,,,,,,,,,,,,,,,,,,
6,Terance Mann,28:13,0,1,.000,0,0,,0,0,,4,2,6,5,0,0,1,3,0,-3
7,Norman Powell,25:57,4,7,.571,2,3,.667,4,5,.800,0,1,1,1,0,0,0,5,14,+5
8,P.J. Tucker,21:22,2,3,.667,2,3,.667,0,0,,2,3,5,0,0,0,1,1,6,-7
9,Kobe Brown,Did Not Play,,,,,,,,,,,,,,,,,,,
10,Amir Coffey,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Moussa Diabaté,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Bones Hyland,Did Not Play,,,,,,,,,,,,,,,,,,,
