,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Scottie Barnes,37:36,.685,.571,.000,.571,2.8,7.5,5.3,33.2,0.0,3.8,22.2,24.6,124,129,1.3
1,Bruce Brown,36:46,.427,.375,.167,.167,11.4,12.8,12.1,7.3,2.6,1.9,0.0,14.4,120,122,-4.3
2,Dennis Schröder,29:09,.509,.458,.333,.333,0.0,9.7,5.1,30.2,6.5,0.0,22.5,25.0,97,116,-4.9
3,Gary Trent Jr.,26:13,.667,.667,.667,.000,0.0,3.6,1.9,0.0,3.6,0.0,7.7,20.3,118,125,-2.1
4,Thaddeus Young,22:01,.667,.667,.000,.000,4.7,12.8,9.0,6.0,0.0,0.0,0.0,5.6,157,129,-6.8
5,player,,,,,,,,,,,,,,,,
6,Jordan Nwora,30:50,.615,.531,.438,.500,10.2,18.3,14.4,31.0,1.5,0.0,4.9,27.3,143,123,5.7
7,Gradey Dick,25:03,.563,.542,.417,.250,12.5,7.5,9.9,18.3,1.9,0.0,13.1,25.1,117,127,-2.1
8,Jontay Porter,19:18,.773,.750,.667,.667,10.8,24.4,17.9,22.2,4.9,0.0,0.0,16.5,176,113,15.1
9,Chris Boucher,13:04,.753,.500,.500,1.500,8.0,21.6,15.1,0.0,0.0,0.0,23.1,13.6,130,125,-8.4
10,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,
11,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,
12,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
