,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Haliburton,40:06,10,18,.556,5,11,.455,1,1,1.000,3,7,10,13,1,0,0,2,26,+15
1,Bruce Brown,35:48,3,10,.300,1,3,.333,6,7,.857,0,8,8,4,3,0,3,4,13,+2
2,Myles Turner,34:22,7,16,.438,2,6,.333,1,1,1.000,1,9,10,1,1,1,0,1,17,+22
3,Buddy Hield,31:58,7,11,.636,4,6,.667,3,4,.750,2,0,2,2,2,0,1,2,21,+29
4,Obi Toppin,25:40,4,8,.500,2,4,.500,2,2,1.000,0,2,2,1,0,2,0,1,12,-2
5,player,,,,,,,,,,,,,,,,,,,,
6,Aaron Nesmith,30:56,6,10,.600,1,3,.333,1,2,.500,0,1,1,1,0,1,1,3,14,+2
7,Bennedict Mathurin,27:05,5,14,.357,4,7,.571,2,2,1.000,1,4,5,2,0,0,1,1,16,-6
8,T.J. McConnell,9:10,1,5,.200,0,0,,0,0,,0,2,2,3,1,0,0,0,2,-5
9,Andrew Nembhard,4:55,0,2,.000,0,0,,1,2,.500,0,1,1,1,0,0,0,1,1,-7
10,Isaiah Jackson,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Ben Sheppard,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Oscar Tshiebwe,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Jarace Walker,Did Not Play,,,,,,,,,,,,,,,,,,,
