,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Pascal Siakam,37:39,.458,.412,.235,.353,9.4,11.3,10.3,27.2,1.3,1.9,16.9,26.5,98,110,0.8
1,Jakob Poeltl,34:56,.911,.889,.000,.222,10.2,27.5,18.0,10.6,2.8,0.0,9.2,13.1,171,103,9.5
2,OG Anunoby,34:04,.413,.417,.417,.250,13.0,6.3,10.0,4.5,0.0,2.1,7.0,17.7,101,114,-3.1
3,Scottie Barnes,33:01,.463,.393,.286,.357,2.7,22.6,11.7,14.7,1.5,2.2,11.0,23.3,99,106,0.1
4,Dennis Schröder,29:21,.609,.545,.455,.273,0.0,7.3,3.3,22.7,3.4,0.0,7.5,19.1,130,108,3.5
5,player,,,,,,,,,,,,,,,,
6,Gary Trent Jr.,25:39,.468,.423,.538,.154,0.0,4.2,1.9,0.0,1.9,0.0,6.7,24.5,96,112,-4.5
7,Malachi Flynn,16:41,.250,.250,.667,.000,0.0,25.6,11.6,0.0,0.0,0.0,14.3,17.7,49,110,-14.9
8,Precious Achiuwa,12:51,.347,.375,.500,1.000,0.0,16.6,7.5,11.2,3.9,0.0,0.0,18.9,85,104,-0.1
9,Chris Boucher,10:21,.665,.500,.000,2.000,17.2,20.6,18.7,0.0,4.8,0.0,21.0,19.4,122,101,3.4
10,Otto Porter Jr.,5:25,.000,.000,1.000,.000,16.4,0.0,9.0,0.0,0.0,0.0,0.0,7.8,60,118,-10.9
11,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,
12,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
13,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,
