,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Domantas Sabonis,44:56,9,10,.900,1,1,1.000,2,2,1.000,3,10,13,15,1,1,3,3,21,+7
1,De'Aaron Fox,42:53,12,26,.462,2,6,.333,6,7,.857,1,1,2,5,3,0,4,4,32,-3
2,Kevin Huerter,38:43,10,14,.714,6,9,.667,0,0,,0,10,10,3,1,0,1,4,26,+4
3,Harrison Barnes,31:50,6,9,.667,1,4,.250,1,1,1.000,0,1,1,1,1,0,0,0,14,-1
4,Keegan Murray,19:28,2,9,.222,0,2,.000,0,0,,0,1,1,0,0,1,0,1,4,+1
5,player,,,,,,,,,,,,,,,,,,,,
6,Malik Monk,36:18,9,21,.429,4,9,.444,6,10,.600,1,6,7,7,0,0,1,1,28,-11
7,Trey Lyles,33:06,3,8,.375,3,7,.429,0,0,,1,6,7,2,0,0,0,3,9,+10
8,Alex Len,11:22,2,4,.500,0,1,.000,0,0,,3,2,5,1,0,0,0,3,4,-7
9,Sasha Vezenkov,6:24,2,4,.500,0,2,.000,0,0,,0,1,1,0,0,0,0,0,4,-5
10,Chris Duarte,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Kessler Edwards,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Keon Ellis,Did Not Play,,,,,,,,,,,,,,,,,,,
13,JaVale McGee,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Davion Mitchell,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Juan Toscano-Anderson,Did Not Play,,,,,,,,,,,,,,,,,,,
