,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Trae Young,39:57,.624,.552,.310,.552,0.0,12.0,5.7,54.3,2.2,0.0,5.3,38.5,136,127,8.7
1,Dejounte Murray,34:46,.548,.524,.190,.095,0.0,10.4,4.9,7.8,6.4,0.0,0.0,25.4,115,118,1.9
2,Saddiq Bey,33:58,.813,.813,.500,.000,6.4,7.1,6.7,0.0,3.9,0.0,11.1,10.7,144,124,0.6
3,Clint Capela,22:54,.667,.667,.000,.000,19.1,26.2,22.5,5.8,0.0,4.4,18.2,19.4,124,127,-5.6
4,De'Andre Hunter,21:42,.615,.500,.500,.500,0.0,33.2,15.8,10.4,2.1,0.0,23.5,23.8,101,123,-8.2
5,player,,,,,,,,,,,,,,,,
6,Bogdan Bogdanović,31:44,.643,.600,.400,.200,0.0,7.6,3.6,11.0,2.8,0.0,8.4,15.1,126,127,-2.9
7,Onyeka Okongwu,28:04,.671,.583,.500,.833,7.8,25.7,16.3,0.0,0.0,0.0,10.9,13.2,132,130,-7.6
8,Wesley Matthews,14:41,1.500,1.500,1.000,.000,0.0,0.0,0.0,14.3,0.0,6.8,0.0,2.8,267,131,4.8
9,Garrison Mathews,12:14,.375,.375,1.000,.000,0.0,9.8,4.7,0.0,3.6,0.0,0.0,13.2,78,124,-8.4
10,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,
11,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,
12,AJ Griffin,Did Not Play,,,,,,,,,,,,,,,
13,Patty Mills,Did Not Play,,,,,,,,,,,,,,,
