,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Luka Dončić,43:00,.698,.587,.348,.913,0.0,22.8,14.4,56.6,2.3,0.0,11.0,39.3,143,127,10.0
1,Dereck Lively II,40:38,.772,.889,.000,1.000,13.6,21.5,18.6,3.5,1.2,2.4,13.4,17.2,138,129,-2.0
2,Tim Hardaway Jr.,36:36,.824,.794,.529,.647,0.0,23.8,15.0,4.6,1.3,0.0,4.4,29.1,152,130,6.9
3,Josh Green,33:15,.167,.167,.500,.000,0.0,6.6,4.1,3.5,1.5,0.0,25.0,11.2,35,134,-16.2
4,Grant Williams,28:30,.750,.750,1.000,.000,0.0,7.7,4.8,4.1,0.0,0.0,50.0,6.5,76,137,-7.7
5,player,,,,,,,,,,,,,,,,
6,Jaden Hardy,26:34,1.111,1.111,.556,.000,0.0,4.1,2.6,44.3,1.8,3.6,10.0,17.6,196,132,20.5
7,Maxi Kleber,22:20,.266,.000,.000,2.000,0.0,4.9,3.1,5.0,0.0,0.0,34.7,6.0,59,138,-9.3
8,Seth Curry,5:03,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,139,-5.6
9,Richaun Holmes,3:04,1.000,1.000,.000,.000,0.0,35.6,22.4,0.0,0.0,0.0,33.3,45.6,100,127,-11.5
10,Dwight Powell,1:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,46.6,0,139,-54.2
11,A.J. Lawson,Did Not Play,,,,,,,,,,,,,,,
12,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
13,Olivier-Maxence Prosper,Did Not Play,,,,,,,,,,,,,,,
14,Brandon Williams,Did Not Play,,,,,,,,,,,,,,,
