,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Anthony Edwards,39:59,13,25,.520,2,9,.222,4,4,1.000,0,8,8,5,3,2,1,1,32,+6
1,Rudy Gobert,35:17,3,8,.375,0,0,,3,4,.750,3,13,16,2,2,2,1,2,9,+4
2,Mike Conley,32:49,4,5,.800,4,5,.800,2,2,1.000,0,1,1,6,1,0,4,1,14,+4
3,Karl-Anthony Towns,31:38,7,14,.500,1,4,.250,3,3,1.000,4,4,8,2,1,0,1,3,18,-3
4,Jaden McDaniels,29:52,5,10,.500,0,0,,0,0,,3,2,5,2,0,3,3,6,10,+1
5,player,,,,,,,,,,,,,,,,,,,,
6,Kyle Anderson,22:17,2,4,.500,0,0,,1,2,.500,0,1,1,5,1,1,1,2,5,+1
7,Nickeil Alexander-Walker,22:07,2,5,.400,2,4,.500,2,2,1.000,1,0,1,3,1,0,0,2,8,+13
8,Naz Reid,21:07,5,13,.385,1,6,.167,2,2,1.000,1,3,4,1,1,1,1,2,13,+2
9,Troy Brown Jr.,4:54,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,1,0,3,-8
10,Jordan McLaughlin,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Shake Milton,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Josh Minott,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
