,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Grayson Allen,37:00,5,9,.556,1,4,.250,2,2,1.000,0,10,10,3,1,0,0,2,13,-4
1,Kevin Durant,36:11,8,25,.320,1,3,.333,13,13,1.000,0,4,4,11,1,3,1,2,30,-6
2,Eric Gordon,33:17,6,11,.545,4,7,.571,0,0,,1,2,3,3,1,1,3,1,16,-6
3,Jusuf Nurkić,32:57,13,22,.591,2,6,.333,3,5,.600,3,3,6,2,0,2,6,6,31,+3
4,Keita Bates-Diop,16:55,0,1,.000,0,0,,4,4,1.000,0,1,1,1,0,0,0,0,4,-10
5,player,,,,,,,,,,,,,,,,,,,,
6,Josh Okogie,25:43,5,9,.556,1,5,.200,2,2,1.000,2,2,4,0,1,2,2,3,13,+4
7,Jordan Goodwin,20:06,1,3,.333,0,1,.000,0,0,,2,4,6,0,0,0,0,1,2,-5
8,Nassir Little,18:40,1,1,1.000,0,0,,0,0,,0,2,2,0,0,1,0,0,2,-6
9,Drew Eubanks,14:42,0,1,.000,0,0,,0,0,,0,6,6,1,0,0,0,2,0,-9
10,Chimezie Metu,4:29,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-1
11,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Bol Bol,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Saben Lee,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Yuta Watanabe,Did Not Play,,,,,,,,,,,,,,,,,,,
