,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Darius Garland,39:53,.644,.583,.222,.278,6.2,2.9,4.5,31.9,0.0,0.0,0.0,22.1,154,115,6.2
1,Donovan Mitchell,37:02,.626,.604,.417,.375,6.6,15.4,11.2,25.5,1.3,0.0,12.5,37.7,120,111,6.3
2,Evan Mobley,36:30,.667,.667,.000,.000,3.4,12.5,8.1,7.4,1.3,2.2,25.0,19.2,101,109,-3.3
3,Max Strus,31:27,.723,.700,.800,.400,3.9,14.5,9.4,23.9,1.5,0.0,7.8,17.7,150,110,9.0
4,Jarrett Allen,19:20,.800,.800,.000,.000,12.7,53.2,33.7,13.8,2.5,0.0,44.4,20.4,96,102,-1.8
5,player,,,,,,,,,,,,,,,,
6,Isaac Okoro,28:44,.000,.000,.500,.000,0.0,4.0,2.1,3.6,1.7,0.0,0.0,6.1,22,112,-8.1
7,Georges Niang,27:31,.714,.714,.714,.000,4.5,16.6,10.8,13.4,0.0,0.0,22.2,14.3,121,113,0.5
8,Dean Wade,13:55,.667,.667,.833,.000,8.8,32.8,21.3,0.0,0.0,0.0,0.0,18.8,137,111,3.1
9,Tristan Thompson,5:36,.568,,,,0.0,61.2,31.7,0.0,0.0,14.1,0.0,6.9,123,95,3.4
10,Damian Jones,Did Not Play,,,,,,,,,,,,,,,
11,Sam Merrill,Did Not Play,,,,,,,,,,,,,,,
12,Craig Porter Jr.,Did Not Play,,,,,,,,,,,,,,,
