,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bam Adebayo,39:31,4,13,.308,0,1,.000,7,11,.636,3,12,15,6,1,6,0,3,15,+3
1,Tyler Herro,37:43,8,15,.533,2,6,.333,0,0,,0,6,6,3,0,0,4,1,18,-9
2,Jimmy Butler,34:51,4,10,.400,1,2,.500,6,8,.750,3,1,4,3,2,0,4,1,15,-4
3,Haywood Highsmith,24:01,3,6,.500,2,4,.500,0,0,,1,3,4,1,2,1,1,1,8,-9
4,Josh Richardson,18:07,4,7,.571,1,4,.250,0,0,,0,3,3,2,0,1,1,2,9,+6
5,player,,,,,,,,,,,,,,,,,,,,
6,Terry Rozier,29:23,3,11,.273,1,5,.200,2,2,1.000,2,2,4,5,2,0,3,2,9,-13
7,Caleb Martin,28:39,4,8,.500,3,5,.600,4,4,1.000,2,2,4,1,2,1,2,2,15,-8
8,Duncan Robinson,15:51,3,9,.333,1,5,.200,0,0,,0,3,3,0,0,0,2,4,7,+3
9,Thomas Bryant,6:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-7
10,Kevin Love,5:06,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-7
11,R.J. Hampton,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Nikola Jović,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Orlando Robinson,Did Not Play,,,,,,,,,,,,,,,,,,,
