,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Franz Wagner,37:37,.459,.455,.273,.091,2.8,8.3,5.6,23.2,4.9,0.0,8.0,26.9,95,108,-2.0
1,Paolo Banchero,35:45,.765,.731,.154,1.154,6.0,20.4,13.3,24.9,3.8,4.8,23.4,29.2,122,103,8.6
2,Wendell Carter Jr.,29:02,.543,.542,.500,.167,7.3,28.8,18.2,10.8,0.0,3.0,13.4,20.9,101,110,-3.7
3,Jalen Suggs,21:29,.342,.143,.000,.571,9.9,9.7,9.8,18.2,8.5,0.0,25.5,22.3,77,99,-5.7
4,Gary Harris,14:28,.000,.000,1.000,.000,0.0,0.0,0.0,8.5,0.0,5.9,0.0,5.6,32,118,-10.2
5,player,,,,,,,,,,,,,,,,
6,Cole Anthony,30:55,.712,.600,.400,.600,0.0,23.6,11.9,34.8,3.0,0.0,19.2,20.6,128,107,5.7
7,Joe Ingles,23:30,.340,.300,.800,.400,4.5,4.4,4.5,5.5,1.9,0.0,0.0,10.2,90,116,-7.5
8,Moritz Wagner,18:56,.776,.750,.333,.167,0.0,5.5,2.8,8.8,0.0,9.1,0.0,13.9,155,114,3.6
9,Anthony Black,15:47,.846,1.000,.000,.750,6.8,13.2,10.0,11.3,5.8,0.0,15.8,16.3,133,104,6.6
10,Jonathan Isaac,12:29,.338,.250,.750,.250,8.5,16.7,12.7,10.9,3.7,20.6,0.0,14.5,96,96,2.7
11,Goga Bitadze,Did Not Play,,,,,,,,,,,,,,,
12,Markelle Fultz,Did Not Dress,,,,,,,,,,,,,,,
13,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,
14,Jett Howard,Did Not Play,,,,,,,,,,,,,,,
15,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,
