,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Domantas Sabonis,5:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-1
1,De'Aaron Fox,5:00,3,5,.600,0,1,.000,1,2,.500,0,1,1,0,1,0,2,1,7,-1
2,Kevin Huerter,5:00,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,1,3,-1
3,Harrison Barnes, ,,,,,,,,,,,,,,,,,,,
4,Keegan Murray, ,,,,,,,,,,,,,,,,,,,
5,player,,,,,,,,,,,,,,,,,,,,
6,Malik Monk,5:00,2,2,1.000,0,0,,0,2,.000,0,1,1,1,0,0,0,0,4,-1
7,Trey Lyles,5:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1
8,Alex Len, ,,,,,,,,,,,,,,,,,,,
9,Sasha Vezenkov, ,,,,,,,,,,,,,,,,,,,
10,Chris Duarte,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Kessler Edwards,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Keon Ellis,Did Not Play,,,,,,,,,,,,,,,,,,,
13,JaVale McGee,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Davion Mitchell,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Juan Toscano-Anderson,Did Not Play,,,,,,,,,,,,,,,,,,,
