,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,OG Anunoby,36:13,.387,.250,.500,.417,0.0,11.4,5.4,12.3,1.4,0.0,0.0,16.2,110,126,-8.0
1,Scottie Barnes,36:02,.720,.750,.333,.444,14.0,22.8,18.2,43.0,2.8,2.5,18.9,30.4,128,119,17.2
2,Pascal Siakam,33:25,.746,.733,.067,.267,3.8,16.4,9.8,18.4,1.5,0.0,5.6,21.9,150,125,7.3
3,Dennis Schröder,29:56,.335,.300,.400,.100,0.0,4.6,2.2,19.0,1.7,0.0,16.1,17.2,84,126,-13.1
4,Jakob Poeltl,26:16,1.000,1.000,.000,.000,19.2,20.9,20.0,4.6,0.0,0.0,0.0,6.3,204,128,-0.2
5,player,,,,,,,,,,,,,,,,
6,Precious Achiuwa,21:36,.850,.850,.400,.000,23.4,38.1,30.4,7.1,0.0,0.0,28.6,26.8,114,125,2.3
7,Gary Trent Jr.,20:02,.000,.000,.429,.000,0.0,13.7,6.6,10.2,0.0,0.0,0.0,14.4,24,129,-20.1
8,Malachi Flynn,17:25,.508,.429,.571,.286,0.0,0.0,0.0,28.5,5.7,0.0,11.3,21.1,117,117,2.7
9,Chris Boucher,13:21,.477,.444,.333,.111,9.5,20.5,14.8,0.0,0.0,6.7,9.6,32.3,97,122,-14.3
10,Otto Porter Jr.,5:43,.000,.000,1.000,.000,0.0,0.0,0.0,17.9,0.0,0.0,0.0,7.2,62,131,-8.5
11,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,
12,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
13,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,
