,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Trae Young,38:27,7,19,.368,3,9,.333,10,11,.909,0,2,2,11,1,0,5,0,27,+4
1,Dejounte Murray,35:35,9,16,.563,5,9,.556,0,1,.000,0,5,5,5,3,1,3,1,23,-9
2,De'Andre Hunter,35:35,4,11,.364,0,4,.000,2,2,1.000,0,5,5,2,1,1,3,4,10,-9
3,Clint Capela,23:56,4,6,.667,0,0,,0,0,,7,5,12,0,1,2,0,3,8,+7
4,Jalen Johnson,21:42,4,8,.500,1,3,.333,0,0,,0,4,4,2,0,0,3,2,9,-6
5,player,,,,,,,,,,,,,,,,,,,,
6,Bogdan Bogdanović,28:47,5,13,.385,5,12,.417,0,0,,0,3,3,1,0,0,2,4,15,-3
7,Saddiq Bey,24:25,3,9,.333,2,7,.286,0,0,,3,5,8,0,0,0,4,0,8,-10
8,Onyeka Okongwu,24:04,0,3,.000,0,0,,2,2,1.000,4,3,7,2,0,2,0,2,2,-15
9,Wesley Matthews,7:29,2,2,1.000,2,2,1.000,1,2,.500,1,1,2,0,0,0,1,3,7,+1
10,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,,,,,
12,AJ Griffin,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Garrison Mathews,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Patty Mills,Did Not Play,,,,,,,,,,,,,,,,,,,
