,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kevin Durant,5:00,2,3,.667,1,2,.500,3,3,1.000,0,0,0,0,1,1,0,1,8,+3
1,Grayson Allen,5:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+3
2,Eric Gordon,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
3,Devin Booker,5:00,0,2,.000,0,1,.000,2,2,1.000,0,1,1,2,0,0,0,0,2,+3
4,Jusuf Nurkić,4:27,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+3
5,player,,,,,,,,,,,,,,,,,,,,
6,Keita Bates-Diop,0:32,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0
7,Nassir Little, ,,,,,,,,,,,,,,,,,,,
8,Drew Eubanks, ,,,,,,,,,,,,,,,,,,,
9,Josh Okogie, ,,,,,,,,,,,,,,,,,,,
10,Jordan Goodwin, ,,,,,,,,,,,,,,,,,,,
11,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Bol Bol,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Saben Lee,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Chimezie Metu,Did Not Play,,,,,,,,,,,,,,,,,,,
