,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Trae Young,34:28,4,12,.333,0,4,.000,7,9,.778,0,1,1,17,2,0,3,0,15,+1
1,Dejounte Murray,32:27,6,12,.500,0,3,.000,1,3,.333,0,5,5,2,1,0,1,1,13,-16
2,Jalen Johnson,31:00,7,9,.778,4,4,1.000,0,0,,0,5,5,0,0,2,3,1,18,-13
3,De'Andre Hunter,26:27,2,7,.286,1,3,.333,0,0,,1,1,2,1,0,0,1,3,5,-12
4,Clint Capela,26:25,4,5,.800,0,0,,0,2,.000,0,3,3,1,2,2,0,2,8,-21
5,player,,,,,,,,,,,,,,,,,,,,
6,Bogdan Bogdanović,29:19,8,15,.533,4,11,.364,8,8,1.000,1,2,3,3,2,1,1,4,28,+11
7,Saddiq Bey,28:26,7,10,.700,2,5,.400,0,0,,1,1,2,2,2,0,2,3,16,+20
8,Onyeka Okongwu,21:34,2,4,.500,0,0,,4,4,1.000,2,4,6,1,1,1,4,4,8,+18
9,Wesley Matthews,9:54,1,1,1.000,1,1,1.000,0,0,,1,2,3,1,1,0,0,2,3,+2
10,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,,,,,
12,AJ Griffin,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Garrison Mathews,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Patty Mills,Did Not Play,,,,,,,,,,,,,,,,,,,
