,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Scottie Barnes,42:11,.604,.575,.500,.550,10.1,20.5,14.9,23.1,3.5,5.9,10.8,28.6,124,102,10.3
1,Dennis Schröder,38:03,.578,.553,.421,.211,5.6,3.2,4.5,27.8,2.6,2.2,8.8,25.9,122,110,2.2
2,OG Anunoby,38:02,.676,.719,.813,.250,5.6,13.0,9.0,17.0,2.6,0.0,5.3,21.4,134,110,6.5
3,Pascal Siakam,35:49,.300,.208,.333,.250,0.0,20.6,9.5,18.0,1.4,0.0,18.4,19.7,73,111,-14.0
4,Jakob Poeltl,28:29,.735,.800,.000,.200,11.2,30.3,20.0,0.0,5.2,2.9,8.4,18.1,131,99,3.7
5,player,,,,,,,,,,,,,,,,
6,Gary Trent Jr.,29:01,.625,.625,.500,.000,0.0,0.0,0.0,0.0,1.7,0.0,20.0,14.9,91,114,-8.3
7,Otto Porter Jr.,19:20,.750,.750,1.000,.000,0.0,25.5,11.8,0.0,0.0,4.3,0.0,9.0,144,110,-1.5
8,Malachi Flynn,14:57,.644,.500,.667,.667,7.1,16.5,11.4,35.1,0.0,0.0,0.0,11.2,173,115,4.0
9,Gradey Dick,14:09,.000,.000,1.000,.000,7.5,17.4,12.1,34.1,0.0,0.0,33.3,9.2,85,115,-8.4
10,Jalen McDaniels,4:58,.000,.000,.333,.000,0.0,24.8,11.5,0.0,0.0,0.0,25.0,34.9,0,113,-44.2
11,Chris Boucher,Did Not Play,,,,,,,,,,,,,,,
12,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
13,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,
