,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Franz Wagner,36:51,.426,.353,.412,.235,5.3,22.3,12.4,16.5,2.6,0.0,9.6,23.7,94,107,-3.0
1,Wendell Carter Jr.,35:13,.563,.563,.375,.250,5.6,23.4,13.0,4.2,0.0,2.6,0.0,10.6,124,110,-3.6
2,Markelle Fultz,32:59,.438,.438,.063,.000,3.0,12.5,6.9,41.9,1.5,5.6,5.9,21.7,106,105,3.1
3,Paolo Banchero,30:28,.302,.321,.357,.143,3.2,18.0,9.4,24.9,0.0,0.0,11.8,23.3,73,113,-10.5
4,Jalen Suggs,26:22,.545,.458,.583,.333,11.1,26.0,17.3,11.9,1.8,0.0,0.0,22.0,128,109,5.7
5,player,,,,,,,,,,,,,,,,
6,Cole Anthony,21:09,.436,.375,.250,.333,0.0,19.5,8.1,15.7,6.9,0.0,6.8,29.4,91,98,2.0
7,Gary Harris,21:00,1.417,1.417,.833,.000,4.7,13.1,8.2,28.2,0.0,0.0,33.3,18.1,138,114,18.5
8,Joe Ingles,12:02,.500,.500,.000,.000,8.1,0.0,4.7,35.2,8.1,0.0,33.3,10.5,109,96,4.4
9,Moritz Wagner,11:29,.425,.400,.200,.400,8.5,0.0,5.0,0.0,0.0,0.0,14.5,25.2,79,114,-15.0
10,Jonathan Isaac,11:09,.500,.500,1.000,.000,0.0,36.9,15.4,0.0,4.4,0.0,0.0,11.3,100,103,-0.4
11,Goga Bitadze,1:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-9.9
12,Anthony Black,Did Not Play,,,,,,,,,,,,,,,
13,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,
14,Jett Howard,Did Not Play,,,,,,,,,,,,,,,
15,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,
