,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Zach Collins,16:42,4,7,.571,0,2,.000,4,6,.667,1,3,4,1,0,1,0,1,12,-11
1,Victor Wembanyama,19:01,1,5,.200,0,2,.000,2,2,1.000,1,2,3,4,0,2,0,0,4,-16
2,Keldon Johnson,16:23,5,10,.500,2,4,.500,2,2,1.000,0,1,1,1,0,0,0,1,14,-13
3,Jeremy Sochan,11:10,0,1,.000,0,0,,0,0,,1,3,4,3,0,0,2,1,0,-12
4,Malaki Branham,13:28,6,7,.857,0,0,,0,0,,1,0,1,0,0,0,0,1,12,-12
5,player,,,,,,,,,,,,,,,,,,,,
6,Tre Jones,13:39,2,6,.333,0,2,.000,0,0,,0,2,2,2,0,0,0,2,4,-7
7,Cedi Osman,12:12,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,3,3,-5
8,Doug McDermott,10:06,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,1,0,3,-11
9,Charles Bassey,5:48,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,1,1,2,-3
10,Julian Champagnie,1:31,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-5
11,Dominick Barlow,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Sidy Cissoko,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Blake Wesley,Did Not Play,,,,,,,,,,,,,,,,,,,
