,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kawhi Leonard,38:45,.625,.625,.313,.000,0.0,24.2,12.1,26.4,1.2,0.0,15.8,22.0,110,112,3.2
1,Paul George,38:05,.651,.588,.471,.294,0.0,18.4,9.2,22.3,1.2,0.0,5.0,23.8,129,112,6.1
2,James Harden,35:02,.648,.571,.500,.357,0.0,16.7,8.4,35.8,1.4,0.0,5.8,22.0,136,113,6.7
3,Terance Mann,24:03,.250,.250,.833,.000,4.9,4.9,4.9,9.5,2.0,0.0,0.0,11.2,78,113,-4.8
4,Ivica Zubac,22:40,1.000,1.000,.000,.000,5.2,31.0,18.1,6.8,0.0,14.8,33.3,17.8,117,103,4.2
5,player,,,,,,,,,,,,,,,,
6,Norman Powell,29:33,.500,.500,.417,.000,4.0,0.0,2.0,0.0,0.0,0.0,14.3,21.2,82,119,-8.6
7,Daniel Theis,21:56,.545,.545,.182,.000,10.7,10.7,10.7,7.1,2.2,10.2,8.3,24.5,104,104,0.3
8,Russell Westbrook,18:52,.592,.600,.800,.800,0.0,37.2,18.6,13.1,0.0,5.9,0.0,16.0,124,108,6.1
9,Kobe Brown,11:04,.000,.000,1.000,.000,0.0,10.6,5.3,29.6,0.0,0.0,0.0,12.1,56,117,-6.8
10,Amir Coffey,Did Not Play,,,,,,,,,,,,,,,
11,Moussa Diabaté,Did Not Play,,,,,,,,,,,,,,,
12,Bones Hyland,Did Not Play,,,,,,,,,,,,,,,
13,Xavier Moon,Did Not Play,,,,,,,,,,,,,,,
14,P.J. Tucker,Did Not Play,,,,,,,,,,,,,,,
