,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Harrison Barnes,39:50,14,24,.583,7,12,.583,4,4,1.000,1,3,4,0,2,1,1,0,39,+2
1,Keegan Murray,37:59,5,12,.417,2,7,.286,2,2,1.000,1,5,6,1,1,2,0,2,14,+11
2,De'Aaron Fox,35:34,9,16,.563,3,7,.429,8,8,1.000,0,1,1,5,1,1,1,3,29,-12
3,Domantas Sabonis,35:09,8,11,.727,2,2,1.000,0,0,,1,7,8,13,0,1,3,5,18,+8
4,Kevin Huerter,33:05,4,10,.400,3,8,.375,1,3,.333,3,7,10,4,3,0,2,4,12,+8
5,player,,,,,,,,,,,,,,,,,,,,
6,Malik Monk,19:14,2,5,.400,0,2,.000,0,0,,1,1,2,3,0,0,3,3,4,-11
7,Davion Mitchell,15:19,3,5,.600,3,5,.600,1,2,.500,1,1,2,4,0,0,0,2,10,+13
8,Trey Lyles,15:01,3,7,.429,2,4,.500,0,0,,0,0,0,2,1,0,0,1,8,-9
9,Kessler Edwards,6:07,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-1
10,Chris Duarte,2:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
11,Keon Ellis,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Colby Jones,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Alex Len,Did Not Play,,,,,,,,,,,,,,,,,,,
14,JaVale McGee,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Jalen Slawson,Did Not Play,,,,,,,,,,,,,,,,,,,
