,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,James Harden,43:30,4,13,.308,2,9,.222,6,8,.750,0,4,4,13,0,3,5,1,16,+16
1,Paul George,35:44,8,21,.381,2,8,.250,5,6,.833,1,6,7,3,1,0,4,6,23,+2
2,Ivica Zubac,33:25,7,8,.875,0,0,,1,1,1.000,6,14,20,1,0,1,2,3,15,+9
3,Amir Coffey,30:52,5,6,.833,3,4,.750,0,0,,1,1,2,2,1,0,0,0,13,+23
4,Terance Mann,22:38,3,10,.300,0,6,.000,5,6,.833,1,2,3,2,1,0,0,1,11,+10
5,player,,,,,,,,,,,,,,,,,,,,
6,Norman Powell,24:57,5,12,.417,1,4,.250,2,2,1.000,0,6,6,1,0,0,1,2,13,-7
7,Russell Westbrook,20:16,6,9,.667,2,4,.500,0,0,,1,5,6,6,0,0,4,1,14,+2
8,Kobe Brown,15:28,3,5,.600,1,3,.333,0,0,,0,4,4,0,0,0,0,2,7,+1
9,Daniel Theis,13:10,2,3,.667,0,1,.000,1,2,.500,1,1,2,0,0,2,1,3,5,-1
10,Brandon Boston Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Moussa Diabaté,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Bones Hyland,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jordan Miller,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Joshua Primo,Did Not Play,,,,,,,,,,,,,,,,,,,
15,P.J. Tucker,Did Not Play,,,,,,,,,,,,,,,,,,,
