Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Xavier Tillman Sr.,35:56,0.455,0.455,0.182,0.0,6.5,12.5,9.1,24.8,1.4,2.5,15.4,16.3,104.0,123.0,-0.5
1,Vince Williams Jr.,34:37,0.563,0.5,0.625,0.25,6.8,21.7,13.3,19.9,4.3,2.6,18.4,14.2,117.0,115.0,4.0
2,Luke Kennard,31:24,0.953,0.944,0.778,0.111,0.0,9.6,4.2,10.2,1.6,0.0,9.6,15.0,163.0,125.0,7.9
3,Jaren Jackson Jr.,27:09,0.714,0.717,0.261,0.217,4.3,11.0,7.3,14.2,0.0,3.3,10.6,46.8,121.0,125.0,9.9
4,John Konchar,26:51,1.25,1.25,0.5,0.0,0.0,16.8,7.3,10.1,1.9,0.0,33.3,5.0,156.0,123.0,-1.1
6,Santi Aldama,24:52,0.424,0.429,0.357,0.214,0.0,30.2,13.2,0.0,2.0,3.6,11.5,31.4,74.0,119.0,-10.9
7,David Roddy,23:18,0.457,0.357,0.286,0.571,5.0,19.3,11.3,5.9,0.0,0.0,0.0,16.9,108.0,127.0,-6.5
8,Jacob Gilyard,13:23,0.0,0.0,0.667,0.0,0.0,11.2,4.9,27.6,0.0,0.0,0.0,10.1,59.0,129.0,-13.1
9,Ziaire Williams,12:04,0.2,0.2,0.4,0.0,0.0,12.4,5.4,22.7,8.2,0.0,28.6,26.2,46.0,110.0,-11.0
10,GG Jackson II,10:23,0.129,0.0,0.667,0.667,22.6,14.4,19.0,0.0,0.0,0.0,20.5,21.2,50.0,128.0,-24.3
11,Jake LaRavia,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
