Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kyle Kuzma,37:20,0.654,0.611,0.333,0.333,3.1,15.3,9.2,4.0,1.2,4.4,22.5,29.4,100.0,122.0,-5.1
1,Jordan Poole,30:20,0.439,0.25,0.417,0.75,0.0,15.1,7.5,15.7,1.5,0.0,11.1,24.4,95.0,124.0,-10.8
2,Daniel Gafford,27:20,0.688,0.7,0.0,0.7,16.7,29.3,23.0,16.1,0.0,9.1,7.1,21.2,144.0,118.0,5.3
3,Tyus Jones,25:50,0.65,0.65,0.5,0.0,0.0,13.3,6.6,31.2,3.5,0.0,0.0,15.9,147.0,120.0,6.8
4,Deni Avdija,20:27,0.381,0.286,0.286,0.286,0.0,16.8,8.4,29.1,0.0,0.0,0.0,15.9,110.0,127.0,-3.1
6,Bilal Coulibaly,31:37,0.857,0.857,0.0,0.0,3.6,14.5,9.0,0.0,4.3,0.0,22.2,11.7,124.0,118.0,1.2
7,Corey Kispert,22:39,0.588,0.545,0.545,0.364,0.0,5.0,2.5,17.4,0.0,0.0,0.0,23.2,129.0,130.0,1.3
8,Danilo Gallinari,20:40,0.875,0.875,0.25,0.0,5.5,27.6,16.6,6.1,2.2,0.0,20.0,10.0,140.0,120.0,0.9
9,Landry Shamet,17:35,0.697,0.813,0.375,0.375,0.0,0.0,0.0,17.4,0.0,0.0,17.7,26.5,108.0,130.0,-3.1
10,Johnny Davis,6:10,0.0,0.0,0.0,0.0,18.5,0.0,9.3,0.0,0.0,0.0,0.0,13.3,44.0,131.0,-20.2
11,Patrick Baldwin Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jared Butler,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Anthony Gill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Mike Muscala,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Eugene Omoruyi,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
