Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Harrison Barnes,39:50,0.757,0.729,0.5,0.167,3.4,11.3,7.2,0.0,2.4,2.5,3.7,29.5,141.0,132.0,6.1
1,Keegan Murray,37:59,0.543,0.5,0.583,0.167,3.6,19.7,11.3,3.0,1.3,5.2,0.0,14.9,121.0,132.0,-4.9
2,De'Aaron Fox,35:34,0.743,0.656,0.438,0.5,0.0,4.2,2.0,18.8,1.4,2.8,4.9,25.3,153.0,135.0,3.3
3,Domantas Sabonis,35:09,0.818,0.818,0.182,0.0,3.9,29.9,16.3,47.9,0.0,2.8,21.4,17.5,156.0,135.0,9.1
4,Kevin Huerter,33:05,0.53,0.55,0.8,0.3,12.4,31.7,21.7,13.8,4.4,0.0,15.0,17.7,116.0,127.0,-2.2
6,Malik Monk,19:14,0.4,0.4,0.4,0.0,7.1,7.8,7.4,17.4,0.0,0.0,37.5,18.3,80.0,140.0,-19.2
7,Davion Mitchell,15:19,0.85,0.9,1.0,0.4,9.0,9.8,9.4,32.5,0.0,0.0,0.0,16.8,186.0,140.0,9.7
8,Trey Lyles,15:01,0.571,0.571,0.571,0.0,0.0,0.0,0.0,16.6,3.2,0.0,0.0,20.5,128.0,134.0,-0.1
9,Kessler Edwards,6:07,0.0,0.0,1.0,0.0,0.0,24.5,11.7,16.3,0.0,0.0,0.0,7.2,71.0,138.0,-12.4
10,Chris Duarte,2:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,-9.0
11,Keon Ellis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Colby Jones,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Alex Len,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,JaVale McGee,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jalen Slawson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
