Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shaedon Sharpe,42:11,0.598,0.567,0.4,0.133,0.0,8.5,4.3,12.3,0.0,0.0,30.6,23.9,84.0,120.0,-9.6
1,Jerami Grant,40:47,0.599,0.559,0.353,0.294,0.0,14.7,7.4,3.3,0.0,1.8,9.4,22.9,105.0,117.0,-4.1
2,Deandre Ayton,33:56,0.6,0.6,0.0,0.0,0.0,24.8,12.5,0.0,0.0,4.4,16.7,15.6,90.0,113.0,-6.1
3,Skylar Mays,32:41,0.54,0.538,0.308,0.154,0.0,14.7,7.4,50.8,0.0,0.0,6.7,20.1,128.0,119.0,0.5
4,Matisse Thybulle,19:55,0.778,0.778,0.889,0.0,0.0,12.1,6.1,21.9,2.4,7.4,0.0,19.9,151.0,107.0,17.8
6,Toumani Camara,23:30,0.333,0.333,0.667,0.0,20.9,10.2,15.5,9.5,0.0,3.1,40.0,9.4,97.0,116.0,-8.3
7,Jabari Walker,17:34,0.571,0.571,0.286,0.0,0.0,27.3,13.8,8.0,2.7,4.2,0.0,17.6,114.0,107.0,0.5
8,Duop Reath,14:04,0.55,0.55,0.8,0.0,0.0,25.6,13.0,32.7,0.0,5.2,0.0,31.3,116.0,112.0,9.3
9,Jamaree Bouyea,12:22,0.5,0.5,0.167,0.0,10.0,29.1,19.7,34.9,0.0,0.0,14.3,24.9,106.0,117.0,-0.9
10,Kris Murray,3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,-13.5
11,Moses Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Justin Minaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Rayan Rupert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Ish Wainright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
