Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Anthony Edwards,38:18,9.0,19.0,0.474,2.0,6.0,0.333,7.0,8.0,0.875,0.0,7.0,7.0,5.0,3.0,1.0,5.0,0.0,27.0,2.0
1,Rudy Gobert,37:22,6.0,11.0,0.545,0.0,0.0,0.0,3.0,6.0,0.5,5.0,8.0,13.0,3.0,1.0,3.0,2.0,3.0,15.0,-1.0
2,Jaden McDaniels,35:47,5.0,8.0,0.625,2.0,4.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,14.0,-3.0
3,Karl-Anthony Towns,33:29,7.0,17.0,0.412,2.0,6.0,0.333,5.0,6.0,0.833,0.0,6.0,6.0,4.0,1.0,0.0,0.0,3.0,21.0,12.0
4,Mike Conley,30:27,6.0,9.0,0.667,4.0,6.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,16.0,1.0
6,Kyle Anderson,22:35,4.0,7.0,0.571,0.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,9.0,8.0
7,Naz Reid,21:05,3.0,9.0,0.333,3.0,6.0,0.5,0.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,1.0,3.0,6.0,9.0,5.0
8,Nickeil Alexander-Walker,15:01,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,5.0,8.0
9,Troy Brown Jr.,5:56,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0
10,Luka Garza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jordan McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Shake Milton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Wendell Moore Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
