Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Malik Beasley,39:22,6.0,11.0,0.545,4.0,7.0,0.571,0.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,2.0,1.0,16.0,2.0
1,Damian Lillard,38:25,10.0,16.0,0.625,3.0,6.0,0.5,2.0,2.0,1.0,1.0,5.0,6.0,9.0,1.0,0.0,4.0,3.0,25.0,14.0
2,Giannis Antetokounmpo,36:19,14.0,20.0,0.7,0.0,1.0,0.0,4.0,5.0,0.8,2.0,9.0,11.0,10.0,2.0,1.0,5.0,1.0,32.0,8.0
3,Brook Lopez,33:24,3.0,7.0,0.429,1.0,4.0,0.25,4.0,6.0,0.667,1.0,1.0,2.0,4.0,0.0,4.0,2.0,2.0,11.0,2.0
4,Khris Middleton,24:45,5.0,9.0,0.556,2.0,4.0,0.5,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,12.0,-8.0
6,Bobby Portis,22:41,7.0,13.0,0.538,1.0,4.0,0.25,0.0,0.0,0.0,2.0,9.0,11.0,0.0,0.0,0.0,0.0,3.0,15.0,9.0
7,Cameron Payne,19:41,7.0,11.0,0.636,2.0,6.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,5.0,18.0,5.0
8,MarJon Beauchamp,16:45,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,14.0
9,A.J. Green,8:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
10,Thanasis Antetokounmpo,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Marques Bolden,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Chris Livingston,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Robin Lopez,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,TyTy Washington Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Lindell Wigginton,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
